Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5510","Production","1062","Eggs, hen, in shell","2005","2005","tonnes","759000","","Official data"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5510","Production","1062","Eggs, hen, in shell","2006","2006","tonnes","677000","","Official data"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5510","Production","1062","Eggs, hen, in shell","2007","2007","tonnes","703000","","Official data"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5510","Production","1062","Eggs, hen, in shell","2008","2008","tonnes","727000","","Official data"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5510","Production","1062","Eggs, hen, in shell","2009","2009","tonnes","751000","","Official data"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5510","Production","1062","Eggs, hen, in shell","2010","2010","tonnes","767000","","Official data"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5510","Production","1062","Eggs, hen, in shell","2011","2011","tonnes","700000","","Official data"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5510","Production","1062","Eggs, hen, in shell","2012","2012","tonnes","913000","","Official data"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5510","Production","1062","Eggs, hen, in shell","2013","2013","tonnes","893000","","Official data"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5510","Production","1062","Eggs, hen, in shell","2014","2014","tonnes","761364","","Official data"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5510","Production","1062","Eggs, hen, in shell","2015","2015","tonnes","777119","","Official data"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5510","Production","1062","Eggs, hen, in shell","2016","2016","tonnes","810000","F","FAO estimate"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5510","Production","1062","Eggs, hen, in shell","2017","2017","tonnes","673689","","Official data"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5510","Production","1062","Eggs, hen, in shell","2018","2018","tonnes","723600","F","FAO estimate"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5513","Production","1067","Eggs, hen, in shell (number)","1961","1961","1000 No","1090000","*","Unofficial figure"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5513","Production","1067","Eggs, hen, in shell (number)","1962","1962","1000 No","1118200","*","Unofficial figure"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5513","Production","1067","Eggs, hen, in shell (number)","1963","1963","1000 No","1118200","*","Unofficial figure"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5513","Production","1067","Eggs, hen, in shell (number)","1964","1964","1000 No","1118200","*","Unofficial figure"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5513","Production","1067","Eggs, hen, in shell (number)","1965","1965","1000 No","1272700","*","Unofficial figure"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5513","Production","1067","Eggs, hen, in shell (number)","1966","1966","1000 No","1327300","F","FAO estimate"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5513","Production","1067","Eggs, hen, in shell (number)","1967","1967","1000 No","1818200","*","Unofficial figure"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5513","Production","1067","Eggs, hen, in shell (number)","1968","1968","1000 No","1936400","*","Unofficial figure"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5513","Production","1067","Eggs, hen, in shell (number)","1969","1969","1000 No","2072700","*","Unofficial figure"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5513","Production","1067","Eggs, hen, in shell (number)","1970","1970","1000 No","2140400","*","Unofficial figure"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5513","Production","1067","Eggs, hen, in shell (number)","1971","1971","1000 No","2280700","*","Unofficial figure"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5513","Production","1067","Eggs, hen, in shell (number)","1972","1972","1000 No","2516700","","Official data"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5513","Production","1067","Eggs, hen, in shell (number)","1973","1973","1000 No","2866700","","Official data"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5513","Production","1067","Eggs, hen, in shell (number)","1974","1974","1000 No","2983300","","Official data"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5513","Production","1067","Eggs, hen, in shell (number)","1975","1975","1000 No","3133300","","Official data"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5513","Production","1067","Eggs, hen, in shell (number)","1976","1976","1000 No","3450000","","Official data"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5513","Production","1067","Eggs, hen, in shell (number)","1977","1977","1000 No","3666700","","Official data"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5513","Production","1067","Eggs, hen, in shell (number)","1978","1978","1000 No","3716700","F","FAO estimate"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5513","Production","1067","Eggs, hen, in shell (number)","1979","1979","1000 No","2833300","F","FAO estimate"
"QL","Livestock Primary","102","Iran (Islamic Republic of)","5513","Production","1067","Eggs, hen, in shell (number)","1980","1980","1000 No","2866700","F","FAO estimate"
